timestamp,symbol,side,size,price,tickDirection,trdMatchID,grossValue,homeNotional,foreignNotional
1590237118.7117,BTCUSDT,Buy,1.0,9089.0,MinusTick,a11d9ff1-2e9b-578e-8542-8624a240c693,908900000000.0,1.0,9089.0
1590237118.3183,BTCUSDT,Buy,0.001,9089.5,PlusTick,28ac6fe4-f4a5-5e4d-8d7e-ca3e21737a27,908949999.9999999,0.001,9.0895
1590237117.1574,BTCUSDT,Sell,1.88,9089.0,MinusTick,3da75077-ef8e-5d57-b7a2-8fe178251a84,1708732000000.0,1.88,17087.32
1590237116.5328,BTCUSDT,Buy,0.001,9089.5,PlusTick,fb7ac3b4-dc14-58d8-8d8a-e660d07e5e6d,908949999.9999999,0.001,9.0895
1590237115.5784,BTCUSDT,Buy,0.003,9087.5,PlusTick,5ff23194-4c4d-5f6c-ab3d-4187fa9ad5c4,2726250000.0,0.003,27.2625
1590237114.7467,BTCUSDT,Buy,0.001,9086.5,MinusTick,3cad7286-e997-5853-ab2c-9ce6c2e77063,908649999.9999999,0.001,9.0865
1590237113.3414,BTCUSDT,Buy,1.0,9091.0,PlusTick,2245e1ed-83a7-5acc-ac43-1ed87caad6f8,909100000000.0,1.0,9091.0
1590237113.1303,BTCUSDT,Buy,0.816,9090.5,ZeroMinusTick,1816d35d-69e2-569e-b32f-168e9dd9edc1,741784800000.0,0.816,7417.848
1590237112.966,BTCUSDT,Buy,0.001,9090.5,PlusTick,e3c36ba9-528b-569f-a4f3-0975db04e563,909050000.0,0.001,9.0905
1590237112.8383,BTCUSDT,Buy,0.184,9090.0,ZeroMinusTick,1742c098-8a55-53cd-a6fc-25547c49b911,167256000000.0,0.184,1672.56
1590237112.7682,BTCUSDT,Buy,1.192,9090.0,PlusTick,bf96826d-3764-591d-819a-278f4270d47f,1083528000000.0001,1.192,10835.28
1590237112.6676,BTCUSDT,Sell,0.488,9089.5,MinusTick,4f2a1796-1fd3-517d-9614-6b6d3540e469,443567600000.00006,0.488,4435.676
1590237112.5932,BTCUSDT,Buy,3.023,9090.0,ZeroMinusTick,e91d0736-035f-532a-a3ce-4a03d9b13ec5,2747907000000.0,3.023,27479.07
1590237112.0713,BTCUSDT,Buy,0.1,9090.0,ZeroMinusTick,9bc370a8-7a70-55e9-a166-5204d41e6c53,90900000000.0,0.1,909.0
1590237111.2037,BTCUSDT,Buy,0.001,9090.0,ZeroMinusTick,53dba465-7b91-5505-b753-776d29c1f08d,909000000.0,0.001,9.09
1590237111.0978,BTCUSDT,Buy,1.5,9090.0,PlusTick,0bc660d2-4dab-5290-8ab4-333053471e8d,1363500000000.0,1.5,13635.0
1590237110.9253,BTCUSDT,Buy,0.8,9086.0,PlusTick,2a7e93c2-f390-5450-bfea-e56c474cc6b4,726880000000.0,0.8,7268.8
1590237110.5589,BTCUSDT,Sell,1.0,9085.5,PlusTick,3fa5c416-57c0-55d8-94e2-0859e62d0f5c,908550000000.0,1.0,9085.5
1590237110.4491,BTCUSDT,Buy,0.49,9082.0,ZeroMinusTick,6e3cb535-64ca-5699-adf7-1bfd145d51d8,445018000000.0,0.49,4450.18
1590237108.3801,BTCUSDT,Sell,0.02,9082.0,ZeroMinusTick,1af03bbf-15c1-5da5-abb7-ab43ca47633d,18164000000.0,0.02,181.64
1590237108.3801,BTCUSDT,Sell,0.003,9082.0,MinusTick,01c85e14-2380-5804-8c73-72a069dd1b60,2724600000.0,0.003,27.246
1590237107.5665,BTCUSDT,Sell,0.55,9082.5,MinusTick,545876b9-834d-57c0-987d-cc6a54957d8f,499537500000.0,0.55,4995.375
1590237107.5597,BTCUSDT,Buy,0.175,9083.0,PlusTick,6faa8aa4-5444-5a5e-8101-dccd09f4963d,158952500000.0,0.175,1589.525
1590237107.5595,BTCUSDT,Sell,0.44,9082.5,ZeroMinusTick,d4382ec4-f7e7-5be8-aa42-1449274bb19a,399630000000.0,0.44,3996.3
1590237107.5541,BTCUSDT,Sell,1.998,9082.5,ZeroMinusTick,3bd9e2e0-bddb-5367-82c9-aa33bb48f41b,1814683500000.0,1.998,18146.835
1590237107.5541,BTCUSDT,Sell,0.002,9082.5,MinusTick,c8ed69a1-ac83-5c0d-b7cd-6f96c5d5c1e8,1816500000.0,0.002,18.165
1590237107.2465,BTCUSDT,Sell,1.634,9085.0,ZeroMinusTick,735e1b5e-cd28-5c27-b1fb-a7ff6dc2536b,1484489000000.0,1.634,14844.89
1590237107.2457,BTCUSDT,Sell,1.006,9085.0,ZeroMinusTick,d52ca25c-699d-5772-b6fd-eae9d9505a09,913951000000.0,1.006,9139.51
1590237107.2405,BTCUSDT,Sell,2.363,9085.0,ZeroMinusTick,63edb950-790e-5023-868e-32d2d59af667,2146785500000.0,2.363,21467.855
1590237107.2405,BTCUSDT,Sell,0.5,9085.0,MinusTick,0d0a973d-26a8-57a2-983e-49d24ae0f678,454250000000.0,0.5,4542.5
1590237107.1378,BTCUSDT,Sell,0.05,9088.0,ZeroMinusTick,b853d36f-1742-5950-a636-57bde4fc05f7,45440000000.0,0.05,454.4
1590237107.1378,BTCUSDT,Sell,0.002,9088.0,ZeroMinusTick,9ab276ff-18de-572e-af74-60d340eef5f4,1817599999.9999998,0.002,18.176
1590237107.1378,BTCUSDT,Sell,0.005,9088.0,MinusTick,79f06415-ffbe-51fc-8809-9959d42c057d,4544000000.0,0.005,45.44
1590237107.1116,BTCUSDT,Sell,0.081,9089.0,ZeroMinusTick,ae2d0402-3954-5ec8-b312-0ad4cd57c874,73620900000.0,0.081,736.209
1590237107.1116,BTCUSDT,Sell,0.14,9089.0,ZeroMinusTick,87bea6f6-7a23-584b-9343-cad9cc290307,127246000000.0,0.14,1272.46
1590237105.5757,BTCUSDT,Sell,0.01,9089.0,MinusTick,8ea7858a-aef5-5c6a-a990-577c4b8b57d5,9089000000.0,0.01,90.89
1590237105.3093,BTCUSDT,Sell,0.001,9090.0,ZeroMinusTick,223c2fd5-4baa-5797-bfa3-d27a6433d5cb,909000000.0,0.001,9.09
1590237105.3093,BTCUSDT,Sell,0.002,9090.0,ZeroMinusTick,a51e8808-950d-5366-83e5-341a0e045fd3,1818000000.0,0.002,18.18
1590237105.3093,BTCUSDT,Sell,3.856,9090.0,ZeroMinusTick,64663212-7817-54a5-82a5-4a74523ae6d2,3505104000000.0,3.856,35051.04
1590237105.2241,BTCUSDT,Sell,4.079,9090.0,ZeroMinusTick,5cfb80c4-4910-54bd-aab1-d098d270b5ec,3707811000000.0,4.079,37078.11
1590237104.6599,BTCUSDT,Sell,0.409,9090.0,ZeroMinusTick,05229eaf-db79-560d-b9a8-0c5e92f453dc,371781000000.0,0.409,3717.81
1590237104.6599,BTCUSDT,Sell,0.549,9090.0,ZeroMinusTick,bcb0ab2c-d370-522c-b2e8-3d4ce0a6736f,499041000000.0,0.549,4990.41
1590237104.6599,BTCUSDT,Sell,0.065,9090.0,ZeroMinusTick,b826742b-dc82-577d-97fe-91bdf3b29f88,59085000000.0,0.065,590.85
1590237104.6599,BTCUSDT,Sell,0.02,9090.0,ZeroMinusTick,3503ee38-ad8c-5236-a2ef-b72cb560f1fa,18180000000.0,0.02,181.8
1590237104.0559,BTCUSDT,Sell,0.055,9090.0,ZeroMinusTick,73a27749-eb33-5e07-a7a0-012d38f051f9,49995000000.0,0.055,499.95
1590237104.0559,BTCUSDT,Sell,1.5,9090.0,ZeroMinusTick,96b625c5-0f52-57a1-973f-e78b90969ebf,1363500000000.0,1.5,13635.0
1590237104.0483,BTCUSDT,Sell,0.896,9090.0,ZeroMinusTick,531dc709-06d1-5261-b3d3-3c3258b4c2e1,814464000000.0,0.896,8144.64
1590237104.0483,BTCUSDT,Sell,0.004,9090.0,ZeroMinusTick,070eddc4-1a5e-5190-bb2c-79f9b33f6e48,3636000000.0,0.004,36.36
1590237104.0483,BTCUSDT,Sell,0.029,9090.0,ZeroMinusTick,5e2a7f5e-cfa3-5118-9bed-a3fb9005c557,26361000000.0,0.029,263.61
1590237104.0483,BTCUSDT,Sell,0.024,9090.0,MinusTick,7fd28a81-6bd7-5155-837d-7e517313164c,21816000000.0,0.024,218.16
1590237104.0483,BTCUSDT,Sell,0.109,9092.0,MinusTick,6ed28d91-1309-5717-b125-52de194a2c6d,99102800000.0,0.109,991.028
1590237104.0483,BTCUSDT,Sell,0.002,9093.0,MinusTick,414af72c-7fd1-5fab-baf7-25a496ed63a6,1818600000.0,0.002,18.186
1590237104.0483,BTCUSDT,Sell,0.15,9093.5,ZeroMinusTick,c10b41ad-d850-5c7e-99e8-e95f2863b666,136402500000.00002,0.15,1364.025
1590237104.0483,BTCUSDT,Sell,0.013,9093.5,ZeroMinusTick,20f08493-01a0-5ecd-b1fc-c4f696f6056d,11821550000.0,0.013,118.2155
1590237104.0483,BTCUSDT,Sell,0.1,9093.5,ZeroMinusTick,06cad1b1-ed57-5fbf-aff5-7cb92566d950,90935000000.0,0.1,909.35
1590237104.0483,BTCUSDT,Sell,0.082,9093.5,ZeroMinusTick,d92e04b9-d939-51cf-b952-e19d7579b942,74566700000.0,0.082,745.667
1590237104.0422,BTCUSDT,Sell,0.018,9093.5,ZeroMinusTick,93a22f72-5efb-5ba8-b003-677d175bf590,16368300000.0,0.018,163.683
1590237104.0422,BTCUSDT,Sell,0.002,9093.5,MinusTick,f1bde79b-8032-503b-926b-2a890579ef17,1818700000.0,0.002,18.187
1590237100.1019,BTCUSDT,Buy,0.161,9099.0,ZeroMinusTick,93e77c32-34e1-51dc-9672-8177a6540dc4,146493900000.0,0.161,1464.939
1590237100.1019,BTCUSDT,Buy,1.964,9099.0,PlusTick,7c2177c1-5a62-572c-b844-ecc0a739c800,1787043600000.0002,1.964,17870.436
1590237100.042,BTCUSDT,Sell,0.1,9095.0,ZeroMinusTick,f7cb929d-81b7-566f-8ce7-141466fce587,90950000000.0,0.1,909.5
1590237100.041,BTCUSDT,Sell,0.25,9095.0,MinusTick,2a1143d0-4c4c-5cce-a1cf-8b727d7c6f26,227375000000.0,0.25,2273.75
1590237100.0384,BTCUSDT,Buy,1.5,9106.5,PlusTick,c71eef5f-21e1-598e-9b5c-b65da9c2d8ee,1365975000000.0,1.5,13659.75
1590237100.0378,BTCUSDT,Sell,0.005,9095.0,ZeroMinusTick,6ca17fa3-3519-5910-a797-0674f183c6fe,4547500000.0,0.005,45.475
1590237100.0371,BTCUSDT,Sell,0.011,9095.0,ZeroMinusTick,9538a3e0-b4b0-5571-adad-6f25aa5470bd,10004500000.0,0.011,100.045
1590237100.0368,BTCUSDT,Sell,0.05,9095.0,ZeroMinusTick,84d283b0-951e-5865-8953-02ca53dd35b8,45475000000.0,0.05,454.75
1590237100.0366,BTCUSDT,Sell,0.087,9095.0,ZeroMinusTick,21997466-011c-501c-b891-de0f9008794a,79126500000.0,0.087,791.265
1590237100.0363,BTCUSDT,Sell,0.005,9095.0,ZeroMinusTick,43f99670-0452-5122-a2b0-5bf8a43c5599,4547500000.0,0.005,45.475
1590237100.0344,BTCUSDT,Sell,0.051,9095.0,ZeroMinusTick,b77e6783-9b7f-524b-b6df-f02e946a5354,46384500000.0,0.051,463.845
1590237100.0335,BTCUSDT,Sell,0.009,9095.0,MinusTick,121e6e78-31b8-5ada-bc0f-dc66b88c8047,8185500000.0,0.009,81.855
1590237100.0273,BTCUSDT,Sell,0.15,9100.0,MinusTick,a501ab7e-ba5b-5916-b1ab-583753e6c3bc,136500000000.0,0.15,1365.0
1590237100.0273,BTCUSDT,Sell,0.001,9104.0,MinusTick,a6594471-3188-5830-9f19-7588d97a72d4,910399999.9999999,0.001,9.104
1590237100.0273,BTCUSDT,Sell,0.166,9105.0,PlusTick,883bba78-1e6b-5f19-9f97-a72fd0bb0b07,151143000000.0,0.166,1511.43
1590237100.0273,BTCUSDT,Sell,1.56,9098.0,MinusTick,d3bb86ea-7f17-5df8-a4c7-b721bcec3e96,1419288000000.0,1.56,14192.88
1590237100.0273,BTCUSDT,Sell,0.024,9105.0,ZeroMinusTick,50d81e8d-4ec8-56b0-b617-a7640ef40261,21852000000.0,0.024,218.52
1590237100.0273,BTCUSDT,Sell,1.0,9105.0,MinusTick,b277db63-1668-582d-975b-9dadfa001fcd,910500000000.0,1.0,9105.0
1590237100.0273,BTCUSDT,Sell,0.001,9105.5,MinusTick,595238ec-6a87-582b-aef3-cf63346d478e,910549999.9999999,0.001,9.1055
1590237100.0273,BTCUSDT,Sell,0.02,9106.0,PlusTick,3cf2e699-a337-5414-992e-8328fc9e7001,18212000000.0,0.02,182.12
1590237100.0273,BTCUSDT,Sell,0.003,9100.0,ZeroMinusTick,4a138ab5-1b8f-5130-a75f-47f106b4f68a,2730000000.0,0.003,27.3
1590237100.0273,BTCUSDT,Sell,0.008,9100.0,PlusTick,17f50660-4beb-561b-a3fe-72b6a60ce2a5,7280000000.0,0.008,72.8
1590237100.0273,BTCUSDT,Sell,0.003,9095.5,MinusTick,2ec182ae-8666-5db6-a8b3-5744be3d9cc9,2728650000.0,0.003,27.2865
1590237100.0273,BTCUSDT,Sell,3.0,9100.0,PlusTick,9911934d-c1e6-5210-8369-a44f59e8de2a,2730000000000.0,3.0,27300.0
1590237100.0273,BTCUSDT,Sell,0.02,9098.0,ZeroMinusTick,c69df41b-d475-5ec9-8cf3-af21d86b9b0a,18196000000.0,0.02,181.96
1590237100.0273,BTCUSDT,Sell,0.137,9098.0,MinusTick,69a0f6ac-b6bc-5b37-9349-64b7585ebbed,124642600000.0,0.137,1246.426
1590237100.0273,BTCUSDT,Sell,0.003,9099.0,PlusTick,64b3fe8c-b99e-5fea-b104-81ec035179dc,2729700000.0,0.003,27.297
1590237100.0273,BTCUSDT,Sell,0.05,9095.5,ZeroMinusTick,4215dcbc-725b-578e-9d7b-06877cba2fd8,45477500000.0,0.05,454.775
1590237100.0273,BTCUSDT,Sell,0.05,9095.5,PlusTick,0284067c-00ad-5164-92cf-9c381e9484ee,45477500000.0,0.05,454.775
1590237100.0273,BTCUSDT,Sell,0.94,9095.0,ZeroMinusTick,8029130b-18cf-5e04-9ee8-75f85668abd7,854929999999.9999,0.94,8549.3
1590237100.0273,BTCUSDT,Sell,0.864,9095.0,MinusTick,e105e7eb-711c-5a77-96bf-2587d059b10b,785808000000.0,0.864,7858.08
1590237098.7262,BTCUSDT,Sell,0.003,9106.5,ZeroMinusTick,59cae0bf-6dd0-5d62-b8d0-b61c987deb7a,2731950000.0,0.003,27.3195
1590237098.7262,BTCUSDT,Sell,0.097,9106.5,MinusTick,d71f8918-4b60-5783-bb30-528ea7c15c24,88333050000.0,0.097,883.3305
1590237097.4195,BTCUSDT,Sell,1.0,9107.5,PlusTick,41e87c10-9efa-53d3-aef3-a5f47fd18cb2,910750000000.0,1.0,9107.5
1590237095.5066,BTCUSDT,Sell,0.2,9107.0,ZeroMinusTick,7c93ab0e-ba75-58ff-a41b-61bd96494605,182140000000.0,0.2,1821.4
1590237095.5066,BTCUSDT,Sell,4.195,9107.0,ZeroMinusTick,4fa9e698-a222-573e-baaf-4d7a8d3149b3,3820386500000.0,4.195,38203.865
1590237095.5062,BTCUSDT,Sell,0.05,9107.0,MinusTick,8ccf95cb-397a-5b03-a8f3-54e176658078,45535000000.0,0.05,455.35
1590237095.5005,BTCUSDT,Sell,0.221,9112.0,ZeroMinusTick,f5651271-5219-552b-a0a3-779bf4c4219d,201375200000.0,0.221,2013.752
1590237095.5005,BTCUSDT,Sell,0.001,9112.0,PlusTick,bca664cf-fada-5bdb-bc0c-e8cdfdfcc9bf,911200000.0,0.001,9.112
1590237095.5005,BTCUSDT,Sell,6.69,9111.0,PlusTick,1cc2e23e-2b5a-54ba-862f-9be0fd54e58d,6095259000000.0,6.69,60952.59
1590237095.5005,BTCUSDT,Sell,0.295,9110.0,ZeroMinusTick,3a5062c4-cb95-50f8-b492-6340cb7fa6c2,268744999999.99997,0.295,2687.45
1590237095.5005,BTCUSDT,Sell,0.05,9110.0,PlusTick,668cc8b0-0595-5292-9968-8c63d50d6e54,45550000000.0,0.05,455.5
1590237095.5005,BTCUSDT,Sell,0.623,9107.0,MinusTick,38ac0859-bb23-5319-90cf-490c1487ca44,567366100000.0,0.623,5673.661
1590237095.5005,BTCUSDT,Sell,0.006,9109.0,ZeroMinusTick,ab3533fd-568b-581a-9b64-141211fb3239,5465400000.0,0.006,54.654
1590237095.5005,BTCUSDT,Sell,0.004,9109.0,PlusTick,c51d7854-5f6e-59c4-8c6c-b695b13763d2,3643600000.0,0.004,36.436
1590237095.5005,BTCUSDT,Sell,2.69,9107.5,ZeroMinusTick,7efad8a7-b9ff-555b-818d-f3c31713ee35,2449917500000.0,2.69,24499.175
1590237095.5005,BTCUSDT,Sell,9.67,9107.5,PlusTick,4e2c7da5-b395-5384-9982-f402c0938a8a,8806952500000.0,9.67,88069.525
1590237095.5005,BTCUSDT,Sell,9.75,9107.0,MinusTick,5211022d-d287-520a-b509-ba1a4d5be083,8879325000000.0,9.75,88793.25
1590237091.6887,BTCUSDT,Sell,5.56,9114.0,ZeroMinusTick,b3ea9d87-bf67-571c-88a5-8e7f92214181,5067384000000.0,5.56,50673.84
1590237088.8615,BTCUSDT,Sell,0.141,9114.0,MinusTick,6359273e-56b5-5ca7-89d3-9064e36c5095,128507400000.0,0.141,1285.074
1590237081.4166,BTCUSDT,Sell,1.0,9115.0,ZeroMinusTick,c6e01309-3673-5541-9e87-353e722c9ce6,911500000000.0,1.0,9115.0
1590237075.268,BTCUSDT,Sell,0.036,9115.0,MinusTick,2adce20b-1ea9-5d7b-be7e-b2ac480f7545,32814000000.0,0.036,328.14
1590237072.1102,BTCUSDT,Buy,0.014,9115.5,ZeroMinusTick,8a866cce-651f-5139-8368-846e0b271157,12761700000.0,0.014,127.617
1590237072.1102,BTCUSDT,Buy,1.103,9115.5,ZeroMinusTick,8997dded-b39c-5542-843e-019deb09a68d,1005439650000.0001,1.103,10054.3965
1590237072.1102,BTCUSDT,Buy,4.186,9115.5,ZeroMinusTick,3cfb0446-481d-5ea3-b287-279bebce2335,3815748300000.0,4.186,38157.483
1590237070.9956,BTCUSDT,Buy,0.007,9115.5,ZeroMinusTick,75d29c80-6957-5ae8-b15b-0030f6caf65b,6380850000.0,0.007,63.8085
1590237069.0099,BTCUSDT,Buy,0.013,9115.5,PlusTick,8991604a-e48a-5a04-84d9-863b05cb37bf,11850150000.0,0.013,118.5015
1590237066.6869,BTCUSDT,Sell,1.695,9115.0,ZeroMinusTick,f07f72b0-21fe-515f-80b9-e21e52765c93,1544992500000.0,1.695,15449.925
1590237066.6869,BTCUSDT,Sell,0.01,9115.0,ZeroMinusTick,cc03f0df-f904-5c8d-95a8-cb9178f25a42,9115000000.0,0.01,91.15
1590237066.6869,BTCUSDT,Sell,0.045,9115.0,MinusTick,21e74fc1-b645-5e4b-a1b5-a2cda6a045d0,41017500000.0,0.045,410.175
1590237061.1258,BTCUSDT,Buy,0.003,9115.5,PlusTick,2aab0b5f-719d-51a6-86ef-5fe7b27c03b4,2734650000.0,0.003,27.3465
1590237059.4623,BTCUSDT,Sell,0.35,9115.0,ZeroMinusTick,0b092b13-b525-5dbc-bcf6-0478bb6f3410,319025000000.0,0.35,3190.25
1590237058.2652,BTCUSDT,Sell,0.409,9115.0,MinusTick,2ea650f7-269e-5539-bb56-1b995523e20c,372803500000.0,0.409,3728.035
1590237054.0345,BTCUSDT,Buy,0.023,9115.5,ZeroMinusTick,975ed3ad-05eb-5736-a230-aed9a9d672ef,20965650000.0,0.023,209.6565
1590237053.0007,BTCUSDT,Buy,0.013,9115.5,PlusTick,8889e86a-d165-5d89-8d77-19af5e7f19cb,11850150000.0,0.013,118.5015
1590237052.7623,BTCUSDT,Sell,0.03,9115.0,ZeroMinusTick,1cb3ae13-62b6-5fe4-8723-003424db367d,27345000000.0,0.03,273.45
1590237040.4783,BTCUSDT,Sell,0.011,9115.0,MinusTick,ab919045-07eb-564d-acfc-d87c39a9d385,10026500000.0,0.011,100.265
1590237035.9915,BTCUSDT,Buy,0.001,9115.5,PlusTick,5f2cdcbe-ac04-5204-80a4-87a315bca508,911550000.0000001,0.001,9.1155
1590237034.4257,BTCUSDT,Sell,0.05,9115.0,MinusTick,576f28e7-4d08-577d-b2f8-0d3b6234d890,45575000000.0,0.05,455.75
1590237033.0247,BTCUSDT,Buy,0.004,9115.5,PlusTick,d1314ea4-c798-5e88-8427-ced45c7918d1,3646200000.0000005,0.004,36.462
1590237032.4801,BTCUSDT,Sell,0.02,9115.0,ZeroMinusTick,73b84716-08c0-5793-8e3e-541a6bc63627,18230000000.0,0.02,182.3
1590237030.0272,BTCUSDT,Sell,0.085,9115.0,MinusTick,d0a57866-5e39-59b6-9c3e-71a364766fb8,77477500000.0,0.085,774.775
1590237030.0272,BTCUSDT,Sell,0.001,9115.5,MinusTick,4e247d64-74b4-524c-958d-d105d4fdd0fa,911550000.0000001,0.001,9.1155
1590237030.022,BTCUSDT,Sell,0.02,9118.5,MinusTick,f17cd9eb-6c97-58ba-a6d1-19250b859f82,18237000000.0,0.02,182.37
1590237013.015,BTCUSDT,Sell,0.005,9124.0,MinusTick,e6688055-206b-54a8-a2e4-37ccf82b0ffd,4562000000.0,0.005,45.62
1590236984.7959,BTCUSDT,Buy,0.029,9125.5,PlusTick,8ebd283f-ca6d-5faf-ac2b-cca473ce1584,26463950000.0,0.029,264.6395
1590236980.8033,BTCUSDT,Sell,0.499,9125.0,ZeroMinusTick,2338c6a9-0422-517d-8939-8d78d0622973,455337500000.0,0.499,4553.375
1590236980.8033,BTCUSDT,Sell,0.001,9125.0,MinusTick,a9614040-d8d1-55e6-b040-da3cb2976c52,912500000.0,0.001,9.125
1590236954.3412,BTCUSDT,Buy,9.0,9127.0,ZeroMinusTick,61eb4801-5eb4-5756-93ee-bc6fabf5db4b,8214300000000.0,9.0,82143.0
1590236954.3412,BTCUSDT,Buy,8.12,9127.0,ZeroMinusTick,4f6d1db6-6593-5b76-aa51-5b47cfc831e0,7411124000000.001,8.12,74111.24
1590236954.3412,BTCUSDT,Buy,4.25,9127.0,ZeroMinusTick,6ad7fb7f-6110-5a41-9f8b-9585c210d280,3878975000000.0,4.25,38789.75
1590236954.3412,BTCUSDT,Buy,2.433,9127.0,ZeroMinusTick,b071dea9-2df8-5a3c-9a9b-93c140bf6717,2220599100000.0,2.433,22205.991
1590236954.3412,BTCUSDT,Buy,4.151,9127.0,ZeroMinusTick,95379b17-a9e4-5f79-877a-642e6f9d2993,3788617700000.0005,4.151,37886.177
1590236954.3412,BTCUSDT,Buy,0.096,9127.0,ZeroMinusTick,18d9488d-9589-5175-9005-973e40032c69,87619200000.0,0.096,876.192
1590236954.3412,BTCUSDT,Buy,1.95,9127.0,ZeroMinusTick,2b27111e-2a4c-5aa3-b222-49d9cecad7cc,1779765000000.0002,1.95,17797.65
1590236944.2022,BTCUSDT,Buy,0.469,9127.0,PlusTick,de93cee5-71e6-5b86-a860-084b76771052,428056300000.0,0.469,4280.563
1590236939.5928,BTCUSDT,Sell,0.01,9126.5,ZeroMinusTick,7e546c65-bc35-5107-9b5d-ab9658648283,9126500000.0,0.01,91.265
1590236938.823,BTCUSDT,Sell,0.01,9126.5,ZeroMinusTick,5fab6fd3-84be-5548-9197-ddd61595bad5,9126500000.0,0.01,91.265
1590236938.3357,BTCUSDT,Sell,0.01,9126.5,ZeroMinusTick,249933ba-5680-5f63-bafc-44f5f972cc3b,9126500000.0,0.01,91.265
1590236937.6331,BTCUSDT,Sell,0.01,9126.5,ZeroMinusTick,103163e5-3b66-5107-9ef2-d246a9a1ed51,9126500000.0,0.01,91.265
1590236937.1056,BTCUSDT,Sell,0.01,9126.5,ZeroMinusTick,49b36ee2-575c-5c2b-bf97-bd28650b8722,9126500000.0,0.01,91.265
1590236932.348,BTCUSDT,Sell,0.1,9126.5,MinusTick,b3661351-e554-5c5f-bbb4-f60c09c9b84e,91265000000.0,0.1,912.65
1590236920.7519,BTCUSDT,Buy,0.25,9129.0,PlusTick,bce52989-1821-58fb-b13e-e13adb01cc40,228225000000.0,0.25,2282.25
1590236918.9508,BTCUSDT,Sell,4.0,9128.5,ZeroMinusTick,8ac938e9-c023-5789-8677-3b9b0f774a74,3651400000000.0,4.0,36514.0
1590236916.9223,BTCUSDT,Sell,0.023,9128.5,ZeroMinusTick,47b502e0-1f45-5a54-b2dd-cca05649c852,20995550000.0,0.023,209.9555
1590236915.815,BTCUSDT,Buy,0.1,9128.5,ZeroMinusTick,ecd6a615-7ca0-5b19-97ae-caa1c02d04db,91285000000.0,0.1,912.85
1590236915.715,BTCUSDT,Buy,0.1,9128.5,ZeroMinusTick,c49edd66-da4c-51df-9806-e5a1e351ca81,91285000000.0,0.1,912.85
1590236915.6506,BTCUSDT,Buy,1.0,9128.5,ZeroMinusTick,3b8bbc25-6b5e-5221-bda1-efcb10ed1357,912850000000.0,1.0,9128.5
1590236915.6155,BTCUSDT,Buy,0.1,9128.5,PlusTick,59631f98-ce6e-597c-b223-3edeaa59bc41,91285000000.0,0.1,912.85
1590236915.5149,BTCUSDT,Buy,0.185,9128.0,ZeroMinusTick,bd52c179-a228-5ac3-9946-79b23b92618a,168868000000.0,0.185,1688.68
1590236915.4149,BTCUSDT,Buy,0.1,9128.0,ZeroMinusTick,4b82e259-4420-5727-a6f9-4ac9c8eff448,91280000000.0,0.1,912.8
1590236915.3149,BTCUSDT,Buy,0.636,9128.0,ZeroMinusTick,f1607d41-e111-5c87-b208-aee1313d9cc4,580540800000.0,0.636,5805.408
1590236915.2149,BTCUSDT,Buy,0.1,9128.0,ZeroMinusTick,8229a0bf-776f-586d-8974-87ffafb471b6,91280000000.0,0.1,912.8
1590236915.1163,BTCUSDT,Buy,0.1,9128.0,ZeroMinusTick,bf623163-9c48-55d9-b7b2-198a9cd79c9b,91280000000.0,0.1,912.8
1590236915.0149,BTCUSDT,Buy,0.1,9128.0,ZeroMinusTick,e1e5ae76-d7a3-52b6-ac4d-0c490efc5b10,91280000000.0,0.1,912.8
1590236914.9151,BTCUSDT,Buy,0.1,9128.0,ZeroMinusTick,068a4510-1e7b-5f7a-b0af-cc136c1114d2,91280000000.0,0.1,912.8
1590236914.8149,BTCUSDT,Buy,0.1,9128.0,PlusTick,07916f88-4d2c-5a42-a025-dbe81dd87bac,91280000000.0,0.1,912.8
1590236910.9624,BTCUSDT,Sell,0.028,9127.5,ZeroMinusTick,ce3b20c7-0e1b-5520-9c30-ed3eb622a75d,25557000000.0,0.028,255.57
1590236910.7104,BTCUSDT,Sell,1.0,9127.5,MinusTick,f3e2e0f4-baf2-52ba-8862-3fa29a8b93e0,912750000000.0,1.0,9127.5
1590236910.2223,BTCUSDT,Buy,0.079,9128.0,PlusTick,cd5282f1-aa75-533a-be6b-448a4f06a8e8,72111200000.0,0.079,721.112
1590236910.2223,BTCUSDT,Buy,0.001,9127.5,ZeroMinusTick,c0858844-4dac-5ca9-a772-82a431b20b83,912750000.0,0.001,9.1275
1590236910.2223,BTCUSDT,Buy,0.02,9127.5,PlusTick,2526aea4-92e3-5fd6-ad92-3f41a6aff771,18255000000.0,0.02,182.55
1590236909.577,BTCUSDT,Buy,0.086,9126.0,ZeroMinusTick,2f764034-65cf-523a-af14-1df47eb32aa8,78483600000.0,0.086,784.836
1590236909.577,BTCUSDT,Buy,4.25,9126.0,ZeroMinusTick,e1e3cb2e-6615-53b4-a5d6-e31f4af098a5,3878550000000.0,4.25,38785.5
1590236909.577,BTCUSDT,Buy,3.664,9126.0,PlusTick,372b78da-e696-549b-8fb8-6cb33f68e15f,3343766399999.9995,3.664,33437.664
1590236908.9413,BTCUSDT,Buy,0.001,9125.5,PlusTick,8f531627-6fa8-5bf0-8580-a14af4311af0,912550000.0000001,0.001,9.1255
